Toll Name,Detection time,Picture Time,Violation,Plate_1st_Recong,vehicle_model,is_target,LaneNr,Cross_lane,AVC,Axle_car_type,Width,Height,axle_length,Axle Number,Axle Begin Time
NH44P01SP,11:48:41.427,11:48:41.419,0,HR64GV4948,LT1510.6T6R,否,1,2,8,4,2898,2886,0,2,48:42.3
:34.089,,,,,,,,,,,,,,,
NH44P01SP,10:32:34.887,10:32:34.400,1,HR97B6459,"BAJAJ, PLATINA 110 ES",是,2,-1,8,6,1122,1658,0,2,32:36.1
NH44P01SP,11:48:44.379,11:48:44.600,0,HR06BF8084,"MARUTI SUZUKI INDIA LTD, SWIFT VXI CNG",否,1,-1,8,1,1614,1329,0,2,48:45.1
NH44P01SP,10:32:37.483,10:32:37.857,0,HR19R0031,"TOYOTA KIRLOSKAR MOTOR PVT LTD, INNOVA CRYSTA 2.4Z (AT)",否,1,-1,8,1,2198,1548,0,2,32:39.0
NH44P01SP,11:48:45.413,11:48:46.000,0,N87116NAZ,,無資料,2,3,8,2,2686,2729,0,2,48:46.2
NH44P01SP,11:48:46.362,11:48:46.600,1,HR91A6577,"MARUTI SUZUKI INDIA LTD, EECO CNG 5 SEATER WITH AC",否,1,-1,8,7,1557,1543,0,2,48:47.2
8203286EE06531100,10:32:39.870,,,,,,,,,,,,,,
NH44P01SP,10:32:47.320,10:32:47.287,0,HR70G0914,"MAHINDRA, SCORPIO VLX",否,1,-1,8,1,1862,1664,0,2,32:48.4
NH44P01SP,11:48:47.474,11:48:48.000,0,HR55AQ5362,"MARUTI SUZUKI INDIA LTD, WAGON R LXI CNG",否,2,-1,8,1,1652,1512,0,2,48:48.3
NH44P01SP,10:32:48.432,10:32:48.453,0,HR58E0889,"ASHOK LEYLAND LTD, CA1915/52 H CC G",否,1,2,8,2,3720,3527,0,2,32:49.8
NH44P01SP,11:48:47.644,11:48:47.800,0,PB08FU2434,"MG, WINDSOR EV ESSENCE PRO",否,1,-1,8,1,1936,1399,0,2,48:48.5
NH44P01SP,10:32:50.400,10:32:50.400,0,HR07AG616,HR-07,否,1,,8,4,0,0,0,2,32:50.4
NH44P01SP,11:48:59.410,11:48:59.600,0,HR01W6533,"MARUTI SUZUKI INDIA LTD, WAGON R LXI",否,1,-1,8,1,1534,1477,0,2,49:00.2
NH44P01SP,10:32:50.904,10:32:51.400,0,HR05BJ1110,"KIA INDIA PRIVATE LIMITED, SONET G1.0T 7DCT HTX",否,1,2,8,1,1894,1544,0,2,32:51.6
NH44P01SP,11:49:03.576,11:49:03.800,0,HR58E4628,AURA 1.2MT CNG S,否,1,-1,8,1,1676,1396,0,2,49:04.4
NH44P01SP,10:32:51.975,10:32:52.200,0,0,,跳過,1,-1,8,1,1957,1417,0,2,32:53.4
NH44P01SP,11:49:03.966,11:49:04.164,1,0,,跳過,2,1,8,1,1432,1912,0,2,49:05.0
NH44P01SP,10:32:53.638,10:32:53.655,0,HR45D1851,LT1511.1T6R,否,1,-1,8,4,2728,3162,0,2,32:54.9
NH44P01SP,10:32:56.932,10:32:56.600,0,PB10KN7681,"MARUTI SUZUKI INDIA LTD, DZIRE VXI",否,1,2,8,1,1716,1324,0,2,32:57.3
026-05-22 11:49:06.439,,,,,,,,,,,,,,,
NH44P01SP,11:49:08.001,11:49:08.311,0,HR51BQ2450,"HONDA, AMAZE 1.2 SX MT (I-VTEC)",否,1,-1,8,1,1650,1348,0,2,49:08.9
NH44P01SP,10:32:57.241,10:32:57.561,0,HR430014,"MARUTI SUZUKI INDIA LTD, CIAZ ALPHA",否,2,-1,8,1,1795,1354,0,2,32:58.2
NH44P01SP,11:49:08.814,11:49:09.000,0,PB65BK9101,"TOYOTA, FORTUNER (AT)",否,1,-1,8,1,1834,1587,0,2,49:09.6
NH44P01SP,10:32:59.134,10:32:58.800,0,CH01CX3102,"KIA INDIA PRIVATE LIMITED, SELTOS G1.5 6MT HTK (O)",否,1,-1,8,1,2019,1431,0,2,33:00.0
NH44P01SP,11:49:09.845,11:49:10.000,0,HR07R0246,"MARUTI SUZUKI INDIA LTD , WAGON R LXI",否,1,-1,8,1,1434,1452,0,2,49:10.8
NH44P01SP,10:33:05.904,10:33:05.981,0,PB01F1442,"KIA, CARENS D1.5 6MT PREMIUM O 7",否,1,-1,8,1,1740,1540,0,2,33:06.8
NH44P01SP,11:49:12.220,11:49:12.400,0,HR07AC0361,"HYUNDAI MOTOR INDIA LTD, VENUE 1.5 CRDI MT SX",否,1,-1,8,1,1936,1381,0,2,49:13.1
NH44P01SP,10:33:07.238,10:33:07.615,0,HR42J3337,"MAHINDRA & MAHINDRA LIMITED, SCORPIO CLASSIC S MT 7S",否,1,-1,8,1,2084,1730,0,2,33:08.0
NH44P01SP,11:49:16.797,11:49:17.141,0,HR26FX3434,AUDI A6 45 TFSI - TECHNOLOGY,否,1,-1,8,1,1924,1289,0,2,49:17.5
NH44P01SP,10:33:10.663,10:33:10.400,0,PB02EL9895,"VE COMMERCIAL VEHICLES LTD (VOLVO BUSES DIVISION), VOLVO 9400 B8R 4X2 BSVI",否,1,-1,8,4,3188,3191,0,2,33:11.6
NH44P01SP,11:49:23.370,11:49:23.406,0,HR65A9467,"MAHINDRA & MAHINDRA LIMITED, BOL MAXX PUP HD 1.3 LX",否,1,-1,8,2,1892,2207,0,2,49:24.2
NH44P01SP,10:33:17.915,10:33:18.144,1,0,,跳過,1,2,8,1,1616,1361,0,2,33:18.3
NH44P01SP,11:49:28.307,11:49:28.400,0,CH01DB8543,"MAHINDRA, SCORPIO-N D AT 2WD Z8T 7S",否,1,2,8,1,2016,1641,0,2,49:29.1
NH44P01SP,10:33:21.691,10:33:22.200,0,HR06BP6094,HR-06,否,1,2,8,1,2218,1644,0,2,33:22.6
NH44P01SP,11:49:33.065,11:49:33.303,0,PB08FV2323,"HYUNDAI, CRETA 1.5 CRDI AT KING SE",否,1,-1,8,1,1726,1408,0,2,49:33.9
NH44P01SP,10:33:22.813,10:33:23.200,1,0,,跳過,1,-1,8,1,1863,1385,0,2,33:23.8
NH44P01SP,11:49:40.127,11:49:40.400,0,HR45E8561,PA1915/49H CC,否,1,2,8,1,2648,3403,0,2,49:41.0
NH44P01SP,10:33:24.567,10:33:24.842,1,PB01F5217,"MARUTI SUZUKI INDIA LTD, TOUR M (O) CNG",否,1,-1,8,1,1908,1485,0,2,33:25.3
NH44P01SP,11:49:43.891,11:49:44.000,0,HR08P2589,HR-08,否,1,2,8,1,1822,1297,0,2,49:44.8
NH44P01SP,10:33:25.360,10:33:25.609,0,HR05BD7670,"HYUNDAI MOTOR INDIA LTD, CRETA 1.5 CRDI MT EX",否,1,-1,8,1,1932,1437,0,2,33:26.2
NH44P01SP,11:49:48.588,11:49:48.864,0,DL1AA3680,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,1,-1,8,2,2362,3030,0,2,49:49.5
NH44P01SP,10:33:30.737,10:33:31.200,0,HR49K5000,"MARUTI SUZUKI INDIA LTD, G VITARA SMART HYBRID ZETA",否,1,-1,8,1,1645,1401,0,2,33:31.3
NH44P01SP,11:49:49.508,11:49:50.000,1,PB32AE0397,"TOYOTA KIRLOSKAR MOTOR PVT LTD, FORTUNER (AT)",否,2,-1,8,1,2134,1602,0,2,49:50.3
NH44P01SP,10:33:31.809,10:33:32.200,0,0,,跳過,1,2,8,1,1806,1422,0,2,33:32.6
NH44P01SP,11:49:50.538,11:49:51.000,0,HR68GV6618,"ASHOK LEYLAND LTD, LT1510.6T6R",否,2,-1,8,1,1710,1334,0,2,49:51.3
NH44P01SP,10:33:33.632,10:33:33.600,1,HR65A2363,"TATA MOTORS LTD, TATA ACE GOLD DIESEL BS-VI",否,2,-1,8,2,1612,2306,0,2,33:35.4
NH44P01SP,11:49:53.221,11:49:53.400,0,HR05BB9899,"MARUTI SUZUKI INDIA LTD, BALENO DELTA PETROL",否,1,-1,8,1,1705,1285,0,2,49:54.3
NH44P01SP,10:33:37.440,10:33:37.800,0,0,,跳過,1,-1,8,1,2835,3963,0,2,33:38.2
NH44P01SP,11:50:01.961,11:50:02.200,1,HR04M3218,"MARUTI SUZUKI INDIA LTD, SWIFT VXI",否,3,-1,8,1,1641,1153,0,2,50:03.3
NH44P01SP,10:33:39.231,10:33:39.577,1,HR05BD0900,"MARUTI DZIRE VXI, MARUTI DZIRE VXI",否,1,-1,8,1,1630,1310,0,2,33:40.1
NH44P01SP,11:50:03.747,11:50:03.926,0,HR05BQ1534,"TOYOTA, INNOVA HYCROSS HYBRID ZX(7S)",否,1,-1,8,1,1908,1540,0,2,50:04.5
NH44P01SP,10:33:40.232,10:33:40.377,0,HR08AB8325,"CRETA 1.5 CRDI MT E/HYUNDAI MOTOR INDIA LTD, CRETA 1.5 CRDI MT E",否,1,-1,8,1,1926,1427,0,2,33:41.1
NH44P01SP,11:50:05.388,11:50:05.600,0,PB60E0722,"MARUTI SUZUKI INDIA LTD, MARUTI WAGON R VXI CNG 1L 5MT",否,1,-1,8,1,1712,1431,0,2,50:06.2
NH44P01SP,10:33:41.404,10:33:41.800,0,0,,跳過,1,-1,8,1,1777,1487,0,2,33:42.2
NH44P01SP,11:50:07.503,11:50:07.800,0,HR38AG2864,"DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD, BHARATBENZ 1917R BSVI - 7",否,1,-1,8,3,2856,3302,0,2,50:08.4
NH44P01SP,10:33:51.787,10:33:51.976,0,HR68GV9530,"ASHOK LEYLAND LTD, LT1510.6T6R",否,1,-1,8,4,2678,2871,0,2,33:52.6
NH44P01SP,11:50:13.003,11:50:13.200,1,HR05AR9647,"MARUTI SUZUKI INDIA LTD, MARUTI SWIFT DZIRE VDI BS IV",否,1,-1,8,1,1902,1346,0,2,50:13.9
NH44P01SP,10:33:54.850,10:33:54.600,1,HR40D3570,"HYUNDAI MOTOR INDIA LTD, I20 SPORTZ 1.4 BSIV",否,1,-1,8,1,1772,1287,0,2,33:55.8
NH44P01SP,11:50:17.651,11:50:18.000,0,HR55GV6406,"TATA MOTORS LTD, LPO 1618/57",否,1,-1,8,4,2656,2819,0,2,50:18.4
NH44P01SP,10:34:01.770,10:34:02.106,0,HR05AK0046,"TOYOTA KIRLOSKAR MOTOR PVT LTD, INNOVA 2.5L V (VX)",否,1,-1,8,1,1664,1509,0,2,34:02.4
NH44P01SP,11:50:19.222,11:50:19.556,1,HR05TC0514,HR-05,否,1,-1,8,1,1948,1392,0,2,50:20.0
NH44P01SP,10:34:04.573,10:34:04.800,0,0,,跳過,1,-1,8,1,1754,1294,0,2,34:05.5
NH44P01SP,11:50:19.783,11:50:19.974,0,0,,跳過,2,3,8,2,2476,2567,0,2,50:22.1
820328EE8369351A0,10:34:08.353,,,,,,,,,,,,,,
NH44P01SP,10:34:09.962,10:34:10.000,0,CH02AA7738,"VE COMMERCIAL VEHICLES LTD, PRO 6016 R LPO CWC BSVI",否,2,1,8,4,2940,3346,0,2,34:11.6
NH44P01SP,11:50:20.566,11:50:20.721,0,PB65BC4422,"KIA INDIA PRIVATE LIMITED, SELTOS G1.4 7DCT GTX PLUS",否,1,-1,8,1,1876,1436,0,2,50:21.6
NH44P01SP,10:34:13.188,10:34:13.000,0,CH01BK2309,"MARUTI SUZUKI INDIA LTD, SWIFT DZIRE VDI BS IV",否,1,-1,8,1,1810,1378,0,2,34:14.4
NH44P01SP,11:50:22.087,11:50:22.400,0,HR46F6796,"MAHINDRA & MAHINDRA LIMITED, BMT PLUS CBC PS 1.2T",否,1,-1,8,2,1867,2618,0,2,50:23.1
NH44P01SP,10:34:14.850,10:34:14.600,1,CH01DC2222,"MG, WINDSOR EV ESSENCE PRO",否,1,-1,8,1,1946,1462,0,2,34:16.0
NH44P01SP,11:50:23.019,11:50:23.400,0,UP65FX0077,"MERCEDES-BENZ INDIA PVT LTD, GLS 450 4MATIC",否,1,-1,8,1,2192,1591,0,2,50:24.1
NH44P01SP,10:34:17.454,10:34:18.002,1,0,,跳過,1,-1,8,1,1965,1551,0,2,34:18.5
NH44P01SP,11:50:25.013,11:50:25.600,0,DL1LAC5975,"TATA MOTORS LTD, ACE FACELIFT CNG BSIV",否,1,-1,8,2,1618,2239,0,2,50:26.0
NH44P01SP,10:34:18.497,10:34:18.868,0,HR54F8722,"MAHINDRA & MAHINDRA LIMITED, XUV700 MX PET MT 5 SEATER",否,1,-1,8,1,2136,1522,0,2,34:19.7
NH44P01SP,11:50:26.975,11:50:27.400,1,HR07AD0730,"MARUTI SUZUKI INDIA LTD, BALENO DELTA PETROL",否,2,-1,8,1,1868,1307,0,2,50:28.0
NH44P01SP,10:34:20.441,10:34:20.200,0,CH02AA5210,"TATA, TATA LPO 1618 TC FE BS-IV BUS",否,1,-1,8,4,3210,3340,0,2,34:21.9
NH44P01SP,11:50:28.440,11:50:28.600,0,HR91B2100,"TOYOTA KIRLOSKAR MOTOR PVT LTD, LEXUS LX570",否,1,2,8,1,2012,1689,0,2,50:28.9
NH44P01SP,10:34:22.745,10:34:22.800,0,PB13AR6600,"ROYAL ENFIELD, BULLET CLASSIC 350",是,2,1,8,4,4132,3335,0,2,34:23.7
NH44P01SP,11:50:30.783,11:50:31.000,0,CH01CQ3474,"MERCEDES-BENZ INDIA PVT LTD, GLS 400 D 4MATIC",否,1,-1,8,1,1974,1592,0,2,50:31.6
NH44P01SP,10:34:24.889,10:34:25.366,1,HR26CV1409,"MARUTI SUZUKI INDIA LTD, BALENO DELTA PETROL",否,1,-1,8,1,1686,1325,0,2,34:25.9
NH44P01SP,11:50:32.124,11:50:32.200,0,HR06BJ9266,"HYUNDAI MOTOR INDIA LTD, CRETA ELECTRICEXCELLENCELR(HC)",否,1,2,8,1,1872,1460,0,2,50:33.0
NH44P01SP,10:34:26.361,10:34:26.499,1,HR91C1457,"MARUTI SUZUKI INDIA LTD, BALENO SIGMA",否,1,-1,8,1,1716,1315,0,2,34:27.6
NH44P01SP,11:50:35.890,11:50:36.150,1,HR08R7770,"RENAULT INDIA PVT LTD, KWID CLIMBER PETROL MT 1.0 SCE",否,1,-1,8,1,1608,988,0,2,50:36.7
NH44P01SP,10:34:26.640,10:34:26.400,1,HR91C1457,"MARUTI SUZUKI INDIA LTD, BALENO SIGMA",否,2,-1,8,0,1216,1138,0,0,
NH44P01SP,11:50:37.244,11:50:37.382,0,HR97A3737,"HYUNDAI MOTOR INDIA LTD, CRETA 1.5 CRDI AT SX(O) SE",否,1,-1,8,1,1901,1414,0,2,50:38.2
NH44P01SP,10:34:28.133,10:34:27.800,0,HR67D1717,"MARUTI SUZUKI INDIA LTD, ERTIGA VXI (O) CNG",否,1,-1,8,1,1773,1524,0,2,34:29.0
NH44P01SP,10:34:30.578,10:34:30.400,0,HR10AZ2445,"MAHINDRA, SCORPIO CLASSIC S MT 7S",否,1,-1,8,1,2136,1750,0,2,34:31.5
NH44P01SP,11:50:43.696,11:50:43.947,1,HR08T3948,"MARUTI SUZUKI INDIA LTD, SWIFT VDI",否,1,-1,8,1,1748,1320,0,2,50:44.7
NH44P01SP,10:34:31.909,10:34:32.000,0,HR784515,"MARUTI SUZUKI INDIA LTD, SWIFT VDI",否,2,1,8,1,1750,1352,0,2,34:32.7
NH44P01SP,11:50:44.525,11:50:44.752,0,CH01CL8540,"KIA INDIA PRIVATE LIMITED, SONET D1.5 6AT HTX",否,1,-1,8,1,1729,1441,0,2,50:45.6
NH44P01SP,10:34:33.714,10:34:33.997,0,HR07Z5599,"MAHINDRA &AMP; MAHINDRA LIMITED , MA SC EX2.5M",否,1,-1,8,1,2088,1663,0,2,34:34.6
NH44P01SP,11:50:46.409,11:50:46.200,0,HR65A1783,"MAHINDRA & MAHINDRA LIMITED, MAHINDRA ALFA LC PLUS BSIV",是,2,-1,8,1,1984,1607,0,2,50:47.5
NH44P01SP,10:34:33.953,10:34:34.000,0,HR26EE7813,"MAHINDRA & MAHINDRA LIMITED, XUV300 W8 DSL AMT",否,2,1,8,1,1894,1446,0,2,34:34.7
NH44P01SP,11:50:49.574,11:50:49.881,0,HR05BH8552,"HONDA CARS INDIA LTD, WR-V 1.2 VX MT (I-VTEC)",否,1,-1,8,1,1760,1371,0,2,50:50.5
NH44P01SP,10:34:36.709,10:34:36.400,0,PB01C7518,"MARUTI SUZUKI INDIA LTD, ERTIGA VXI CNG",否,1,2,8,1,1888,1543,0,2,34:37.5
NH44P01SP,11:50:50.686,11:50:51.111,1,HR51CE0015,"KIA INDIA PRIVATE LIMITED SELTOS D1.5 6MT HTX, SELTOS D1.5 6MT HTX",否,1,-1,8,1,1888,1422,0,2,50:51.5
NH44P01SP,10:34:40.585,10:34:40.800,0,0,,跳過,1,2,8,4,2662,2859,0,2,34:41.3
NH44P01SP,11:50:53.482,11:50:53.600,0,HR06AQ3371,"MARUTI SUZUKI INDIA LTD, MARUTI SWIFT VDI",否,1,-1,8,1,1706,1351,0,2,50:54.4
NH44P01SP,10:34:45.084,10:34:45.000,1,HR797547,"MARUTI SUZUKI INDIA LTD, ALTO K10 VXI",否,2,-1,8,1,1518,1330,0,2,34:45.9
NH44P01SP,11:50:54.283,11:50:54.000,0,HR06AQ3371,"MARUTI SUZUKI INDIA LTD, MARUTI SWIFT VDI",否,2,-1,8,1,1862,1168,0,2,50:55.0
NH44P01SP,10:34:45.473,10:34:46.000,0,HR12AL0013,"HYUNDAI MOTOR INDIA LTD, VERNA 1.5 CRDI AT SX(O)",否,1,-1,8,1,1742,1341,0,2,34:46.1
NH44P01SP,11:50:55.877,11:50:56.000,0,PB08DL1835,"TOYOTA KIRLOSKAR MOTOR PVT LTD, INNOVA CRYSTA-TG(GX-7S) MT",否,1,-1,8,1,1886,1534,0,2,50:56.5
NH44P01SP,10:34:46.394,10:34:46.600,0,0,,跳過,1,-1,8,1,1914,1294,0,2,34:47.0
NH44P01SP,11:50:59.193,11:50:59.509,0,HR08AC9500,"HYUNDAI MOTOR INDIA LTD, CRETA 1.5 CRDI AT SX(O)",否,1,-1,8,1,1666,1346,0,2,50:59.9
NH44P01SP,10:34:49.229,10:34:49.491,0,UP78JT2994,"MARUTI SUZUKI INDIA LTD, WAGON R LXI CNG",否,1,-1,8,1,1689,1469,0,2,34:50.4
NH44P01SP,11:50:59.201,11:50:59.994,1,05AW0047,,無資料,2,-1,8,1,1972,1353,0,2,51:00.0
NH44P01SP,10:34:50.471,10:34:50.691,0,DL12CM3200,"HONDA CARS INDIA LTD, WR-V 1.2 VX MT (I-VTEC)",否,1,-1,8,1,1930,1331,0,2,34:51.4
NH44P01SP,11:50:59.702,11:51:00.010,1,HR05AW0047,"MARUTI SUZUKI INDIA LTD, G VITARA STRONG HYBRID ZETA+",否,1,-1,8,1,2015,1423,0,2,51:00.4
NH44P01SP,10:34:51.534,10:34:51.600,0,HR75D1716,"HYUNDAI, CRETA 1.5 CRDI MT SX",否,2,1,8,1,2048,1453,0,2,34:52.3
NH44P01SP,11:51:07.536,11:51:07.773,0,HR06BN5900,"MARUTI SUZUKI INDIA LTD, WAGON R VXI",否,1,-1,8,1,1714,1437,0,2,51:08.4
NH44P01SP,10:34:52.146,10:34:51.800,0,HR24AH4351,"MAHINDRA & MAHINDRA LIMITED, SCORPIO-N D MT 2WD Z8 7S",否,1,-1,8,1,2288,1676,0,2,34:52.8
NH44P01SP,11:51:08.166,11:51:08.206,0,HR45C1074,"MAHINDRA & MAHINDRA LIMITED, BOLERO PIK-UP CBC PS 1.7T XL",否,1,-1,8,2,1776,1764,0,2,51:08.9
NH44P01SP,10:34:54.218,10:34:54.600,0,0,,跳過,1,-1,8,1,1854,1309,0,2,34:55.1
NH44P01SP,11:51:10.841,11:51:11.000,0,CH01CV2327,"KIA, CARENS D1.5 IMT PRESTIGE7",否,1,-1,8,1,1886,1499,0,2,51:11.6
NH44P01SP,10:34:57.013,10:34:57.000,0,HR26EB0639,"MARUTI SUZUKI INDIA LTD, MARUTI CIAZ DELTA",否,2,1,8,1,1778,1357,0,2,34:57.8
NH44P01SP,11:51:16.892,11:51:17.400,1,HR06AC977,HR-06,否,2,-1,8,1,1978,1715,0,2,51:17.8
NH44P01SP,10:34:58.868,10:34:58.600,0,HR01AU3826,"MARUTI SUZUKI INDIA LTD, MARUTI SWIFT LXI",否,1,-1,8,1,1762,1328,0,2,34:59.7
NH44P01SP,11:51:17.983,11:51:18.400,0,0,,跳過,2,-1,8,1,1871,1377,0,2,51:18.8
NH44P01SP,10:35:00.700,10:35:01.000,0,0,,跳過,1,2,8,1,1858,1559,0,2,35:01.4
NH44P01SP,11:51:19.316,11:51:20.000,0,0,,跳過,2,-1,8,7,1696,1628,0,2,51:20.2
NH44P01SP,10:35:04.438,10:35:04.553,0,HR45GV5807,"VE COMMERCIAL VEHICLES LTD, EICHER 2075 H CWC BSVI",否,1,-1,8,4,2244,2438,0,2,35:05.1
NH44P01SP,11:51:22.610,11:51:22.659,0,HR02BB9990,"TOYOTA, INNOVA HYCROSS HYBRID ZX(7S)",否,3,2,8,1,2009,1549,0,2,51:23.5
NH44P01SP,10:35:09.845,10:35:09.600,0,PB11BZ0099,"KIA INDIA PRIVATE LIMITED, SELTOS D1.5 IMT HTX PLUS",否,1,-1,8,1,1901,1398,0,2,35:10.0
NH44P01SP,11:51:23.033,11:51:23.400,0,HR58C9861,"MARUTI SUZUKI INDIA LTD, TOUR M CNG",否,2,1,8,1,1936,1832,0,2,51:23.3
NH44P01SP,10:35:10.838,10:35:10.600,1,DL8CBF3870,"MARUTI SUZUKI INDIA LTD, WAGON R LXI CNG",否,1,-1,8,1,1538,1444,0,2,35:11.9
NH44P01SP,11:51:24.405,11:51:25.000,1,0,,跳過,2,-1,8,1,1874,1474,0,2,51:25.2
NH44P01SP,10:35:21.395,10:35:21.614,0,PB01E5830,"MARUTI SUZUKI INDIA LTD, DZIRE VXI CNG",否,1,-1,8,1,1856,1345,0,2,35:22.2
NH44P01SP,11:51:34.092,11:51:34.167,0,HR45E6005,DOST XL RLS,否,1,2,8,2,1766,2327,0,2,51:34.9
NH44P01SP,10:35:26.425,10:35:26.600,0,GD2502,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,2,1,8,2,2638,3851,0,2,35:28.4
NH44P01SP,11:51:36.075,11:51:36.200,0,UP78JT5205,"TATA MOTORS LTD, LPO 1618/57",否,1,-1,8,4,2618,2774,0,2,51:36.9
NH44P01SP,10:35:27.896,10:35:27.600,0,CH01BK8934,"AUDI AG, AUDI A6 35 TDI",否,1,-1,8,1,1950,1261,0,2,35:28.6
NH44P01SP,11:51:40.642,11:51:40.800,1,HR07AF3794,"MARUTI SUZUKI INDIA LTD, CELERIO VXI",否,1,-1,8,1,1740,1351,0,2,51:41.5
NH44P01SP,10:35:30.703,10:35:30.880,0,HP63A7797,"MAHINDRA & MAHINDRA LIMITED, MAHINDRA SCORPIO S11 MH 2W 140",否,1,2,8,1,2032,1770,0,2,35:31.1
NH44P01SP,11:51:45.059,11:51:45.400,1,0,,跳過,2,3,8,6,1236,1842,0,2,51:45.9
NH44P01SP,10:35:32.054,10:35:31.800,0,HR70F5203,"MAHINDRA & MAHINDRA LIMITED, SCORPIO HAWK 2.2",否,1,-1,8,1,1890,1684,0,2,35:32.8
NH44P01SP,11:51:45.201,11:51:45.494,0,HR07AJ5297,"MAHINDRA & MAHINDRA LIMITED, SCORPIO-N D AT 2WD Z8 S 7S",否,1,-1,8,1,2060,1608,0,2,51:46.2
NH44P01SP,10:35:32.606,10:35:32.600,0,MP9TA2525,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,2,3,8,2,4156,3943,0,2,35:33.9
NH44P01SP,11:51:49.210,11:51:49.400,0,HR65A0712,"TATA MOTORS LTD, TATA LPO 1613 CRI6 BS-IV",否,1,-1,8,4,2776,3049,0,2,51:50.1
NH44P01SP,10:35:34.649,10:35:35.000,0,0,,跳過,1,-1,8,1,2243,1669,0,2,35:35.6
NH44P01SP,11:51:52.181,11:51:52.400,0,PB39L6858,"MARUTI SUZUKI INDIA LTD, SWIFT VXI",否,1,2,8,1,1782,1341,0,2,51:53.1
NH44P01SP,10:35:36.451,10:35:36.200,0,HR05AJ1977,"MARUTI SUZUKI INDIA LTD, MARUTI RITZ VDI",否,1,2,8,1,1654,1453,0,2,35:37.5
NH44P01SP,11:51:58.360,11:51:58.600,0,0,,跳過,2,-1,8,2,1764,2432,0,2,51:59.3
NH44P01SP,10:35:42.553,10:35:43.200,0,PB70F0856,"HYUNDAI MOTOR INDIA LTD, GRAND I10 SPORTZ 1.2",否,1,2,8,2,4150,3521,0,2,35:43.4
NH44P01SP,11:51:59.572,11:51:59.859,0,HR67GV6003,"ASHOK LEYLAND LTD, LT1510.6T6R",否,1,-1,8,4,2650,2826,0,2,52:00.4
NH44P01SP,10:35:44.655,10:35:44.400,0,HR38Y2649,"TOYOTA KIRLOSKAR MOTOR PVT LTD, INNOVA CRYSTA 2.4G (FLT)",否,1,-1,8,1,1876,1522,0,2,35:44.7
NH44P01SP,11:52:02.865,11:52:03.000,1,HR05GV2936,"MARUTI SUZUKI INDIA LTD, MARUTI ERTIGA LDI SMART HYBRID",否,1,-1,8,1,1886,1699,0,2,52:04.0
NH44P01SP,10:35:46.257,10:35:46.000,1,HR05BS9749,"TOYOTA, TOYOTA RUMION S CNG [MT]",否,1,-1,8,1,1952,1484,0,2,35:47.3
NH44P01SP,11:52:03.726,11:52:04.200,0,HP12P4899,"VE COMMERCIAL VEHICLES LTD, EICHER PRO 2110 L CBC",否,2,1,8,2,2584,3357,0,2,52:04.6
NH44P01SP,10:35:47.130,10:35:46.800,0,HR05BG3683,"MARUTI SUZUKI INDIA LTD, WAGON R LXI CNG",否,1,-1,8,1,1566,1455,0,2,35:48.1
NH44P01SP,11:52:06.473,11:52:06.725,0,HR973128,"MARUTI SUZUKI INDIA LTD, MARUTI SWIFT VXI",否,1,-1,8,1,1712,1303,0,2,52:07.2
NH44P01SP,10:35:48.461,10:35:48.800,0,0,,跳過,1,-1,8,1,1760,1318,0,2,35:49.3
NH44P01SP,11:52:09.487,11:52:09.600,0,HR61E3065,"MARUTI SUZUKI INDIA LTD, TOUR S CNG",否,1,-1,8,1,1510,1389,0,2,52:10.3
NH44P01SP,10:35:50.275,10:35:50.671,0,HR55AJ1593,"ASHOK LEYLAND LTD, EA1920/66 H CO",否,1,-1,8,2,2648,3448,0,2,35:51.1
NH44P01SP,11:52:10.359,11:52:11.000,0,HR91B2,"Visit the RTO: If your RC number isn’t digitized, visit your local RTO to update your records and request the digitization of your RC.",否,2,-1,8,1,1636,1315,0,2,52:11.1
NH44P01SP,10:35:54.050,10:35:53.800,0,HR58GV9979,"VE COMMERCIAL VEHICLES LTD, EICHER PRO 6016 R CWC BSVI",否,1,-1,8,4,2668,3246,0,2,35:54.9
NH44P01SP,11:52:13.503,11:52:13.600,0,HR06AP0130,"HYUNDAI, VERNA 1.6 CRDI SX",否,1,-1,8,1,1728,1301,0,2,52:14.2
NH44P01SP,10:35:55.280,10:35:55.600,1,0,,跳過,2,3,8,6,1154,1747,0,2,35:56.3
NH44P01SP,11:52:15.066,11:52:15.421,0,HR47F7933,DZIRE VXI CNG,否,1,-1,8,1,1708,1368,0,2,52:15.9
NH44P01SP,10:35:56.603,10:35:56.600,0,UK17PA0227,"TATA MOTORS LTD, LP1512/TC519MM",否,2,1,8,4,3315,3247,0,2,35:57.4
NH44P01SP,11:52:16.539,11:52:16.800,0,HR05BS010,HR-05,否,1,2,8,1,1979,1575,0,2,52:17.2
NH44P01SP,10:35:56.962,10:35:57.336,0,HR91D7965,"HYUNDAI MOTOR INDIA LTD, AURA 1.2MT CNG S",否,1,-1,8,1,1782,1354,0,2,35:57.9
